ID,COUNTY,countyname,state,population,counts.sum,region,region2,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum,countynamenospace
1846,48171,GILLESPIE,TX,25357,553,West South Central,South-West,0.377706558,553,0.012675223,0,1.307185193,0,0,0,7.931837725,GILLESPIE
1847,48173,GLASSCOCK,TX,1251,107,West South Central,South-West,0.337878744,107,0,0,1.182575604,0,0,0,7.095453624,GLASSCOCK
1848,48177,GONZALES,TX,20312,42,West South Central,South-West,0,42,0,0,0,0,0,0,0,GONZALES
1849,48179,GRAY,TX,23043,238,West South Central,South-West,0.370569008,238,0,0,1.578807038,0.903089987,0,0,10.37593221,GRAY
1850,48181,GRAYSON,TX,122353,1150,West South Central,South-West,0.444391117,1150,0.242710001,0,1.038068288,1.404833717,0,0,9.332213448,GRAYSON
1851,48183,GREGG,TX,123024,1404,West South Central,South-West,0.290375301,1404,0.109416685,0.569875308,1.003547257,1.146128036,0,0,9.582384926,GREGG
1852,48185,GRIMES,TX,26859,360,West South Central,South-West,0.297848773,360,0,0,0.710912161,1.509202522,0,0,7.7440681,GRIMES
1853,48187,GUADALUPE,TX,143183,2950,West South Central,South-West,0.36850814,2950,0.070194528,0.031119801,1.342563957,1.740362689,0,0,10.31822792,GUADALUPE
1854,48189,HALE,TX,35764,499,West South Central,South-West,0.442352959,499,0,0,1.523880685,0.146128036,0,0,9.289412143,HALE
1855,48191,HALL,TX,3239,144,West South Central,South-West,0.277835599,144,0,0,1.016645654,0,0,0,7.223725565,HALL
1856,48199,HARDIN,TX,55417,476,West South Central,South-West,0.164670236,476,0,0,0.761562318,0.041392685,0,0,4.610766595,HARDIN
1857,48201,HARRIS,TX,4336853,14975,West South Central,South-West,0.590761858,14975,0.276228761,1.2155998,1.841755727,2.832508913,0,0.040972234,19.49514131,HARRIS
1858,48203,HARRISON,TX,66886,256,West South Central,South-West,0.213618623,256,0,0,0.68533276,0.788875116,0,0,5.554084189,HARRISON
1859,48207,HASKELL,TX,5875,288,West South Central,South-West,0.474630003,288,0.073126194,0,1.316458154,2.002963049,0,0,12.34038009,HASKELL
1860,48209,HAYS,TX,176026,4143,West South Central,South-West,0.456561405,4143,0.174363415,0.031119801,1.631948826,1.740362689,0,0,12.78371935,HAYS
1861,48211,HEMPHILL,TX,4158,72,West South Central,South-West,0.356752135,72,0,0,1.282628654,1.579783597,0,0,9.275555519,HEMPHILL
1862,48213,HENDERSON,TX,78675,731,West South Central,South-West,0.190074552,731,0,0,0.811844833,0.451018452,0,0,5.322087453,HENDERSON
1863,48215,HIDALGO,TX,815996,2983,West South Central,South-West,0.497229906,2983,0.176035783,0.679946767,1.876600092,1.875061263,0,0,16.4085869,HIDALGO
1864,48217,HILL,TX,34823,568,West South Central,South-West,0.323169607,568,0,0,0.954853402,1.275349368,0,0,8.402409786,HILL
1865,48219,HOCKLEY,TX,23530,224,West South Central,South-West,0.489523214,224,0.009740837,0,1.692800962,0.054995862,0,0,10.2799875,HOCKLEY
1866,48221,HOOD,TX,52905,2602,West South Central,South-West,0.368793107,2602,0.14428816,0,1.339382484,1.27989498,0,0,10.326207,HOOD
1867,48223,HOPKINS,TX,35565,760,West South Central,South-West,0.359510504,760,0.231611453,0,0.724098172,1.281033367,0,0,9.34727311,HOPKINS
1868,48225,HOUSTON,TX,22911,224,West South Central,South-West,0.225111759,224,0,0,0.76099649,0.161368002,0,0,4.727346939,HOUSTON
1869,48227,HOWARD,TX,36147,107,West South Central,South-West,0.337878744,107,0,0,1.182575604,0,0,0,7.095453624,HOWARD
1870,48229,HUDSPETH,TX,3318,144,West South Central,South-West,0.425210817,144,0.052568112,0.138978994,1.656728997,0.484299839,0,0,11.05548124,HUDSPETH
1871,48231,HUNT,TX,87048,920,West South Central,South-West,0.338051221,920,0,0,0.943037762,1.866287339,0,0,8.789331734,HUNT
1872,48233,HUTCHINSON,TX,21819,282,West South Central,South-West,0.28367678,282,0,0,1.552343144,0.047274867,0,0,9.361333728,HUTCHINSON
1873,48237,JACK,TX,8957,252,West South Central,South-West,0.152013491,252,0,0,0.709396291,0,0,0,4.256377743,JACK
1874,48239,JACKSON,TX,14591,140,West South Central,South-West,0.250538901,140,0.136205359,0.070301795,0.912139332,0,0.020095655,0.056848573,7.01508924,JACKSON
1875,48241,JASPER,TX,35649,322,West South Central,South-West,0.204480293,322,0.044536266,0,0.66372205,0,0,0,4.294086161,JASPER
1876,48245,JEFFERSON,TX,252358,3024,West South Central,South-West,0.231928857,3024,0,0.092921057,1.059949045,0.041392685,0,0,6.494008009,JEFFERSON
1877,48247,JIM HOGG,TX,5245,87,West South Central,South-West,0.36346822,87,0.022479431,0,0.97537122,1.62324929,0,0,7.632832623,JIM-HOGG
1878,48249,JIM WELLS,TX,41680,112,West South Central,South-West,0.326168301,112,0,0,0.960529082,1.086359831,0,0,6.849534323,JIM-WELLS
1879,48251,JOHNSON,TX,154707,5448,West South Central,South-West,0.369391633,5448,0.206347577,0,1.344609308,1.27989498,0,0,12.18992388,JOHNSON
1880,48253,JONES,TX,19859,288,West South Central,South-West,0.474630003,288,0.073126194,0,1.316458154,2.002963049,0,0,12.34038009,JONES
1881,48257,KAUFMAN,TX,108568,1123,West South Central,South-West,0.370025856,1123,0,0,1.083591399,1.854306042,0,0,9.620672257,KAUFMAN
1882,48259,KENDALL,TX,37766,665,West South Central,South-West,0.417491618,665,0.023195034,0,1.434159789,0,0,0,8.767323968,KENDALL
1883,48265,KERR,TX,49953,553,West South Central,South-West,0.377706558,553,0.012675223,0,1.307185193,0,0,0,7.931837725,KERR
1884,48267,KIMBLE,TX,4481,144,West South Central,South-West,0.221973594,144,0,0,0.906479166,0.33243846,0,0,5.771313456,KIMBLE
1885,48277,LAMAR,TX,49426,224,West South Central,South-West,0.164646834,224,0,0,0.493904819,0.494154594,0,0,3.457583508,LAMAR
1886,48281,LAMPASAS,TX,20222,224,West South Central,South-West,0.344785458,224,0.070527194,0.090912756,0.926787027,1.095169351,0,0,7.240494623,LAMPASAS
1887,48287,LEE,TX,16628,308,West South Central,South-West,0.198398179,308,0,0,0.925858167,0,0,0,5.555149005,LEE
1888,48289,LEON,TX,16742,14,West South Central,South-West,0,14,0,0,0,0,0,0,0,LEON
1889,48291,LIBERTY,TX,76907,442,West South Central,South-West,0.372977434,442,0,0,1.616235549,0,0,0,9.697413291,LIBERTY
1890,48297,LIVE OAK,TX,11867,256,West South Central,South-West,0.303854337,256,0.04351916,0,0.962371485,1.080987047,0,0,7.900212768,LIVE-OAK
1891,48299,LLANO,TX,19444,161,West South Central,South-West,0.327088816,161,0.012675223,0,1.130023094,0,0,0,6.868865129,LLANO
1892,48303,LUBBOCK,TX,289324,224,West South Central,South-West,0.489523214,224,0.009740837,0,1.692800962,0.054995862,0,0,10.2799875,LUBBOCK
1893,48305,LYNN,TX,5723,392,West South Central,South-West,0.520934988,392,0.17051262,0.02413368,1.669834344,1.556302501,0,0,13.54430969,LYNN
1894,48309,MC LENNAN,TX,241481,1530,West South Central,South-West,0.266615898,1530,0.096729265,0,1.30637256,0.025305865,0,0,8.798324649,MC-LENNAN
1895,48315,MARION,TX,10235,144,West South Central,South-West,0.227274415,144,0,0,0.830148767,0.243038049,0,0,5.909134787,MARION
1896,48319,MASON,TX,4128,161,West South Central,South-West,0.327088816,161,0.012675223,0,1.130023094,0,0,0,6.868865129,MASON
1897,48321,MATAGORDA,TX,36592,294,West South Central,South-West,0.13474236,294,0,0,0.628797679,0,0,0,3.772786075,MATAGORDA
1898,48323,MAVERICK,TX,55932,112,West South Central,South-West,0.321104382,112,0.019455987,0,1.101166686,0,0,0,6.743192023,MAVERICK
1899,48325,MEDINA,TX,47399,336,West South Central,South-West,0.28390041,336,0,0.935219272,0.837781555,0,0,0,5.961908603,MEDINA
1900,48327,MENARD,TX,2148,144,West South Central,South-West,0.221973594,144,0,0,0.906479166,0.33243846,0,0,5.771313456,MENARD
1901,48329,MIDLAND,TX,151468,210,West South Central,South-West,0.390965528,210,0.004004103,0,1.646268897,1.041392685,0,0,10.94703479,MIDLAND
1902,48331,MILAM,TX,24167,49,West South Central,South-West,0,49,0,0,0,0,0,0,0,MILAM
1903,48333,MILLS,TX,4907,165,West South Central,South-West,0.265463778,165,0.082279598,0,0.823866602,1.130333768,0,0.109770202,8.760304661,MILLS
1904,48337,MONTAGUE,TX,19503,300,West South Central,South-West,0.381946649,300,0,0,0.868223043,2.161368002,0,0,9.930612885,MONTAGUE
1905,48339,MONTGOMERY,TX,499137,2499,West South Central,South-West,0.370403761,2499,0.039275313,0.207980403,1.376970229,1.509202522,0,0,12.22332411,MONTGOMERY
1906,48341,MOORE,TX,22141,210,West South Central,South-West,0.32810786,210,0,0,1.531170015,0,0,0,9.187020089,MOORE
1907,48343,MORRIS,TX,12834,144,West South Central,South-West,0.227274415,144,0,0,0.830148767,0.243038049,0,0,5.909134787,MORRIS
1908,48347,NACOGDOCHES,TX,65330,1461,West South Central,South-West,0.251980504,1461,0,0,0.793026134,0.33243846,0,0,6.551493107,NACOGDOCHES
1909,48349,NAVARRO,TX,48038,252,West South Central,South-West,0.165437671,252,0,0,0.772042463,0,0,0,4.632254777,NAVARRO
1910,48353,NOLAN,TX,15037,110,West South Central,South-West,0.363244179,110,0,0,1.132603141,0.832508913,0,0,7.628127758,NOLAN
1911,48355,NUECES,TX,352107,364,West South Central,South-West,0.276353609,364,0,0,1.031523871,1.086359831,0,0.066056857,7.737901053,NUECES
1912,48361,ORANGE,TX,82957,98,West South Central,South-West,0.19961884,98,0.044536266,0,0.646706963,0,0,0,4.191995636,ORANGE
1913,48363,PALO PINTO,TX,27889,168,West South Central,South-West,0,168,0,0,0,0,0,0,0,PALO-PINTO
1914,48365,PANOLA,TX,23870,1400,West South Central,South-West,0.313955472,1400,0.095178066,0,0.964837606,0,0,0,8.162842275,PANOLA
1915,48367,PARKER,TX,121418,2984,West South Central,South-West,0.355456336,2984,0.055171658,0,1.330752072,1.582063363,0,0,9.952777399,PARKER
1916,48369,PARMER,TX,9965,288,West South Central,South-West,0.403364804,288,0,0,1.510325115,0.903089987,0,0,10.48748491,PARMER
1917,48371,PECOS,TX,15697,72,West South Central,South-West,0.216197645,72,0,0,0.936856462,0,0,0,5.621138773,PECOS
1918,48373,POLK,TX,45790,400,West South Central,South-West,0.36719689,400,0,0,1.163437118,1.244277121,0,0,9.547119127,POLK
1919,48375,POTTER,TX,121661,280,West South Central,South-West,0.363780863,280,0,0,1.49561276,1.212187604,0,0,10.18586416,POTTER
1920,48379,RAINS,TX,11065,244,West South Central,South-West,0.217756166,244,0.231611453,0,0.577383795,0,0,0,7.185953482,RAINS
1921,48381,RANDALL,TX,126474,251,West South Central,South-West,0.491311207,251,0,0,1.529086759,1.1430148,0,0,10.31753536,RANDALL
1922,48395,ROBERTSON,TX,16486,216,West South Central,South-West,0.190273339,216,0,0,0.573659473,0,0,0,4.947106816,ROBERTSON
1923,48397,ROCKWALL,TX,85245,1568,West South Central,South-West,0.314857972,1568,0,0,0.905729022,1.854306042,0,0,8.186307266,ROCKWALL
1924,48401,RUSK,TX,53622,879,West South Central,South-West,0.213561931,879,0,0,0.875701235,0.33243846,0,0,7.047543711,RUSK
1925,48403,SABINE,TX,10361,280,West South Central,South-West,0.2375485,280,0,0.100370545,0.682044655,0.795880017,0,0,4.988518491,SABINE
1926,48407,SAN JACINTO,TX,26856,249,West South Central,South-West,0.302351881,249,0,0,1.158148061,1.615423953,0,0,9.977612084,SAN-JACINTO
1927,48409,SAN PATRICIO,TX,66137,312,West South Central,South-West,0.262855907,312,0,0,1.045683905,1.33243846,0,0.066056857,8.674244934,SAN-PATRICIO
1928,48423,SMITH,TX,216080,4035,West South Central,South-West,0.291410667,4035,0.048587639,0,1.025649169,2.309630167,0,0,9.616552011,SMITH
1929,48425,SOMERVELL,TX,8658,1869,West South Central,South-West,0.431718497,1869,0.14428816,0,1.129362723,1.27989498,0,0,9.066088437,SOMERVELL
1930,48427,STARR,TX,61963,191,West South Central,South-West,0.272601165,191,0.022479431,0,0.97537122,1.62324929,0,0,7.632832623,STARR
1931,48429,STEPHENS,TX,9247,56,West South Central,South-West,0,56,0,0,0,0,0,0,0,STEPHENS
1932,48439,TARRANT,TX,1911541,6810,West South Central,South-West,0.471064383,6810,0.501475794,0.107694403,1.421945906,1.605843539,0,0.123614489,15.54512464,TARRANT
1933,48441,TAYLOR,TX,134117,497,West South Central,South-West,0.285768226,497,0,0,1.037353804,1.27240675,0.084163459,0,8.001510332,TAYLOR
1934,48443,TERRELL,TX,903,72,West South Central,South-West,0.216197645,72,0,0,0.936856462,0,0,0,5.621138773,TERRELL
1935,48447,THROCKMORTON,TX,1600,84,West South Central,South-West,0,84,0,0,0,0,0,0,0,THROCKMORTON
1936,48449,TITUS,TX,32581,301,West South Central,South-West,0.171717767,301,0.024113146,0,0.655289215,0.707570176,0,0,4.808097484,TITUS
1937,48451,TOM GREEN,TX,114954,224,West South Central,South-West,0.278161243,224,0.080610204,0,0.843271788,0.217483944,0,0,5.8413861,TOM-GREEN
1938,48453,TRAVIS,TX,1120954,19478,West South Central,South-West,0.533077438,19478,0.217367701,0,1.988702951,2.353146546,0,0,17.59155545,TRAVIS
1939,48459,UPSHUR,TX,39884,637,West South Central,South-West,0.16345044,637,0,0,0.528092538,1.146128036,0,0,5.393864511,UPSHUR
1940,48463,UVALDE,TX,26926,371,West South Central,South-West,0.283856812,371,0,0,0.99349884,0,0,0,5.960993042,UVALDE
1941,48465,VAL VERDE,TX,48623,112,West South Central,South-West,0.320554883,112,0,0,0.89327694,1.371990911,0,0,6.731652551,VAL-VERDE
1942,48467,VAN ZANDT,TX,52481,296,West South Central,South-West,0.19080342,296,0,0,0.608132703,0.047274867,0,0,4.960888908,VAN-ZANDT
1943,48469,VICTORIA,TX,90028,252,West South Central,South-West,0.320931881,252,0.136205359,0.070301795,1.029593054,1.266281099,0.020095655,0.056848573,8.986092672,VICTORIA
1944,48471,WALKER,TX,68817,413,West South Central,South-West,0.27330006,413,0,0.551101307,1.226482926,1.108903128,0,0,9.018901991,WALKER
1945,48473,WALLER,TX,45213,755,West South Central,South-West,0.322403075,755,0,0,1.081369882,0.113943352,0,0,8.382479954,WALLER
1946,48477,WASHINGTON,TX,34147,112,West South Central,South-West,0.256547415,112,0,0,0.681077621,1.301029996,0,0,5.387495724,WASHINGTON
1947,48479,WEBB,TX,262495,140,West South Central,South-West,0.237758983,140,0.099437859,0,0.993531085,0,0,0,6.657251526,WEBB
1948,48481,WHARTON,TX,41216,460,West South Central,South-West,0.350930951,460,0,0,1.474241855,0,0,0,9.12420473,WHARTON
1949,48483,WHEELER,TX,5751,72,West South Central,South-West,0.356752135,72,0,0,1.282628654,1.579783597,0,0,9.275555519,WHEELER
1950,48485,WICHITA,TX,132047,3463,West South Central,South-West,0.345507122,3463,0.217554106,0.291622527,1.298558958,1.096910013,0,0,11.40173504,WICHITA
1951,48487,WILBARGER,TX,13131,632,West South Central,South-West,0.421029567,632,0.217554106,0.057991947,1.261669674,1.096910013,0,0,10.94676875,WILBARGER
1952,48491,WILLIAMSON,TX,471014,6089,West South Central,South-West,0.39748372,6089,0.127176381,0,1.377669923,2.176091259,0,0,13.11696276,WILLIAMSON
1953,48493,WILSON,TX,45418,560,West South Central,South-West,0.377348937,560,0.328027726,0,0.90445608,0.201397124,0,0,7.924327683,WILSON
1954,48495,WINKLER,TX,7606,28,West South Central,South-West,0,28,0,0,0,0,0,0,0,WINKLER
1955,48497,WISE,TX,60939,672,West South Central,South-West,0.21353097,672,0,0,0.747358394,0,0,0,4.484150361,WISE
1956,48499,WOOD,TX,42306,432,West South Central,South-West,0.276382826,432,0.231611453,0,0.577383795,0,0,0,7.185953482,WOOD
1957,48503,YOUNG,TX,18341,168,West South Central,South-West,0,168,0,0,0,0,0,0,0,YOUNG
1958,48505,ZAPATA,TX,14390,360,West South Central,South-West,0.307882663,360,0.013844288,0,1.207606545,1.557507202,0,0,10.16012787,ZAPATA
1959,49003,BOX ELDER,UT,50794,400,Mountain,South-West,0.376705265,400,0,0,1.251651028,1.740362689,0,0,9.7943369,BOX-ELDER
1960,49005,CACHE,UT,116909,550,Mountain,South-West,0.337893352,550,0,0,1.246610141,0.33243846,0,0,8.785227158,CACHE
1961,49007,CARBON,UT,20988,536,Mountain,South-West,0.242907642,536,0,0,0.80719401,0.740362689,0,0,6.315598688,CARBON
1962,49011,DAVIS,UT,322094,2560,Mountain,South-West,0.546553366,2560,0.13554964,1.184285738,1.382868766,1.047274867,0,0,11.47762068,DAVIS
1963,49015,EMERY,UT,10749,144,Mountain,South-West,0.222230642,144,0,0,0.717593676,0.740362689,0,0,5.777996686,EMERY
1964,49021,IRON,UT,46780,427,Mountain,South-West,0.459025325,427,0,0,1.606588637,0,0,0,9.639531822,IRON
1965,49027,MILLARD,UT,12662,72,Mountain,South-West,0.180829423,72,0,0,0.783594167,0,0,0,4.701565003,MILLARD
1966,49035,SALT LAKE,UT,1079721,26647,Mountain,South-West,0.504222364,26647,0.273644722,0,1.832490695,1.20776897,0,0,14.1182262,SALT-LAKE
1967,49039,SANPETE,UT,28237,248,Mountain,South-West,0.375719846,248,0,0,1.392290441,0,0,0,9.768715991,SANPETE
1968,49045,TOOELE,UT,60762,1162,Mountain,South-West,0.400132047,1162,0.1028799,0,1.571989332,1.051602026,0,0,11.20369732,TOOELE
1969,49049,UTAH,UT,551891,3925,Mountain,South-West,0.392535943,3925,0,0,1.656567398,1.051602026,0,0,10.99100641,UTAH
1970,49051,WASATCH,UT,26437,168,Mountain,South-West,0.192767138,168,0,0,0.899579979,0,0,0,5.397479876,WASATCH
1971,49053,WASHINGTON,UT,147800,985,Mountain,South-West,0.384638057,985,0,0,1.606588637,1.130333768,0,0,10.76986559,WASHINGTON
1972,49057,WEBER,UT,238519,2304,Mountain,South-West,0.306697152,2304,0,0,1.312994662,1.096910013,0,0,10.12100602,WEBER
1973,50003,BENNINGTON,VT,36659,480,New England,North-East,0.273618263,480,0.061623395,0.19779235,0.925170695,0.933894564,0,0,7.114074848,BENNINGTON
1974,50005,CALEDONIA,VT,31157,360,New England,North-East,0.299206924,360,0.024113146,0,0.860053144,1.423245874,0,0,7.779380012,CALEDONIA
1975,50007,CHITTENDEN,VT,159515,308,New England,North-East,0.144766291,308,0,0,0.445754058,1.378931809,0,0,4.053456157,CHITTENDEN
1976,50017,ORANGE,VT,28915,140,New England,North-East,0.160505521,140,0,0,0.513196874,1.414973348,0,0,4.494154594,ORANGE
1977,50019,ORLEANS,VT,27169,72,New England,North-East,0.191306033,72,0,0,0.573661312,0.539126303,0,0,4.973956848,ORLEANS
1978,50021,RUTLAND,VT,60622,184,New England,North-East,0.280605008,184,0,0,0.692608629,1.333898464,0,0,7.295730211,RUTLAND
1979,50023,WASHINGTON,VT,59319,140,New England,North-East,0.160505521,140,0,0,0.513196874,1.414973348,0,0,4.494154594,WASHINGTON
1980,50025,WINDHAM,VT,43857,504,New England,North-East,0.387005884,504,0.061623395,0.19779235,0.925170695,1.946943271,0,0,8.127123555,WINDHAM
1981,51003,ALBEMARLE,VA,103000,364,South Atlantic,Mid-Atlantic,0.213094143,364,0,0,0.77581369,1.311753861,0,0,5.966635999,ALBEMARLE
1982,51005,ALLEGHANY,VA,16161,28,South Atlantic,Mid-Atlantic,0,28,0,0,0,0,0,0,0,ALLEGHANY
1983,51007,AMELIA,VA,12745,300,South Atlantic,Mid-Atlantic,0.373258817,300,0,0,0.981173741,1.546600648,0,0,9.704729254,AMELIA
1984,51009,AMHERST,VA,32178,140,South Atlantic,Mid-Atlantic,0.114023584,140,0,0,0.495135268,0,0,0.031692679,3.19266036,AMHERST
1985,51013,ARLINGTON,VA,224906,3780,South Atlantic,Mid-Atlantic,0.290280506,3780,0,0.035715552,1.121735131,1.361727836,0,0,8.127854174,ARLINGTON
1986,51015,AUGUSTA,VA,73912,392,South Atlantic,Mid-Atlantic,0.256634826,392,0,0,0.679773006,1.310693312,0,0,5.38933135,AUGUSTA
1987,51017,BATH,VA,4616,14,South Atlantic,Mid-Atlantic,0,14,0,0,0,0,0,0,0,BATH
1988,51019,BEDFORD,VA,75773,631,South Atlantic,Mid-Atlantic,0.264173486,631,0.135189918,0.602059991,0.899189989,1.505149978,0,0,8.717725041,BEDFORD
1989,51023,BOTETOURT,VA,33002,86,South Atlantic,Mid-Atlantic,0.230765968,86,0,0,1.00143202,1.115743608,0,0,7.615276934,BOTETOURT
1990,51025,BRUNSWICK,VA,16973,144,South Atlantic,Mid-Atlantic,0.211055409,144,0,0,0.441252011,1.477464935,0,0,5.487440625,BRUNSWICK
1991,51027,BUCHANAN,VA,23597,252,South Atlantic,Mid-Atlantic,0.253727987,252,0,0,0.849297242,2.008600172,0,0,7.104383622,BUCHANAN
1992,51031,CAMPBELL,VA,55235,308,South Atlantic,Mid-Atlantic,0.252026644,308,0,0,0.633532972,1.491361694,0,0,5.292559528,CAMPBELL
1993,51033,CAROLINE,VA,29298,476,South Atlantic,Mid-Atlantic,0.280213016,476,0,0,1.04276224,1.589391023,0,0,7.845964461,CAROLINE
1994,51036,CHARLES CITY,VA,7130,112,South Atlantic,Mid-Atlantic,0.272767581,112,0,0,0.709716197,1.469822016,0,0,5.728119199,CHARLES-CITY
1995,51037,CHARLOTTE,VA,12305,28,South Atlantic,Mid-Atlantic,0,28,0,0,0,0,0,0,0,CHARLOTTE
